category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,max_dim,source_sha256_after,matches_rerender_sha,source_png
book,4d71bad1f680cdb6fcc7074b491eb9e8,back,ok,0.277939,512,164,0.320312,512,52d2e6003410ab20927d8ab23fdc1cd2dcc5c6866cd31e601db497bb967eb275,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d71bad1f680cdb6fcc7074b491eb9e8/back.png
book,4d71bad1f680cdb6fcc7074b491eb9e8,right,ok,0.301151,341,307,0.399349,341,16f6651fc2ccfb5df39ab17b1d11f3f47a3d7d984656b578524533bad0634595,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d71bad1f680cdb6fcc7074b491eb9e8/right.png
book,4d7c4aab661e40b1f142b1d3e1a1fe36,front,ok,0.266785,512,157,0.306641,512,19cc2519fd7cfdd2008258291a0c90c467ec7828e59302444b6e3dd77754b9ca,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d7c4aab661e40b1f142b1d3e1a1fe36/front.png
book,4d7c4aab661e40b1f142b1d3e1a1fe36,left,ok,0.293507,342,298,0.388779,342,4c07cfce3083a14c3cb7ef2ab704723a860b89b4947780e1ab8066bc50a4be70,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d7c4aab661e40b1f142b1d3e1a1fe36/left.png
book,4d7c4aab661e40b1f142b1d3e1a1fe36,back,ok,0.263054,512,155,0.302734,512,62a4a40cd9ac18ab522f75723f725c2c50f3af4fe8da588b9fe0d792ac275cd6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d7c4aab661e40b1f142b1d3e1a1fe36/back.png
book,4d7c4aab661e40b1f142b1d3e1a1fe36,right,ok,0.293549,342,298,0.388779,342,82bdc60f1363e2eb8d1313718bd2b6d4499df42d90284cdf62db7fe6ae534e56,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d7c4aab661e40b1f142b1d3e1a1fe36/right.png
book,4d81ce069eb7ee4d12b49f60e1a0540e,front,ok,0.276600,512,164,0.320312,512,ae8be29c3b513a04c9e646f8cd847fbe7cb7e2e870ea3375444ac8953d05bd3b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d81ce069eb7ee4d12b49f60e1a0540e/front.png
book,4d81ce069eb7ee4d12b49f60e1a0540e,left,ok,0.300480,341,307,0.399349,341,319c7dab18522f4fefaf5a0cf05338d1a378031a73d3ab32a3967d44575ee5d4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d81ce069eb7ee4d12b49f60e1a0540e/left.png
book,4d81ce069eb7ee4d12b49f60e1a0540e,back,ok,0.277935,512,164,0.320312,512,eac15996efebe28064e14a3d1214b7d7032cabcca5c9f93af680429611a6a990,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d81ce069eb7ee4d12b49f60e1a0540e/back.png
book,4d81ce069eb7ee4d12b49f60e1a0540e,right,ok,0.301170,341,307,0.399349,341,d87c4f65ed07824ece54486dc66db75434f5b9b62d1e3bc38e08e77d514ee77b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4d81ce069eb7ee4d12b49f60e1a0540e/right.png
book,4db9099dbad619ca6b92b086e1eca805,front,ok,0.282223,512,167,0.326172,512,e4decbc9ee57a0f8ade3e05761f7fcd10c813b748ea04f1feb9f6217a338caf4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4db9099dbad619ca6b92b086e1eca805/front.png
book,4db9099dbad619ca6b92b086e1eca805,left,ok,0.306355,351,301,0.403027,351,b4567493e1b1f1335c6d1f1f8aa28947d72879785d77883fd387fe28534d162d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4db9099dbad619ca6b92b086e1eca805/left.png
book,4db9099dbad619ca6b92b086e1eca805,back,ok,0.279659,512,165,0.322266,512,19b0eacedc2611c8427346b846106392b3d290252354b2fd2ddda8102546c37f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4db9099dbad619ca6b92b086e1eca805/back.png
book,4db9099dbad619ca6b92b086e1eca805,right,ok,0.305099,351,301,0.403027,351,b781176769439ee98a463d7743b7ebe6ca30007d85e128a39c5d0cdc3afa5bb8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4db9099dbad619ca6b92b086e1eca805/right.png
book,4de1c2a4f47ddd3e6daa57f1e6fca2eb,front,ok,0.304073,510,184,0.357971,510,1e7f817d784103b6b6996812bf497bcf51596da2fa2152378f70331a1d2bac51,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4de1c2a4f47ddd3e6daa57f1e6fca2eb/front.png
book,4de1c2a4f47ddd3e6daa57f1e6fca2eb,left,ok,0.325413,394,282,0.423843,394,70cb40aad933f9f231b973b0267a3b993fbe7efc7cb122284a3d816d7d9c0d28,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4de1c2a4f47ddd3e6daa57f1e6fca2eb/left.png
book,4de1c2a4f47ddd3e6daa57f1e6fca2eb,back,ok,0.296455,504,181,0.347992,504,862513dd4d94e5b1c3362e2f2f99cacb0965b825f25a2227b3c1579655c0505e,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4de1c2a4f47ddd3e6daa57f1e6fca2eb/back.png
book,4de1c2a4f47ddd3e6daa57f1e6fca2eb,right,ok,0.325409,394,282,0.423843,394,b04a53134f226d2ad040279ec156f7094d031c025b93157d0adb49f28df88c67,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4de1c2a4f47ddd3e6daa57f1e6fca2eb/right.png
book,4e5b947e274f29b1cec1602c8a2960d5,front,ok,0.255005,510,152,0.295715,510,cc380db8a43e8c9f332b8e83f51d501138ae3298e60c4cbf4ec71f2f7484d6c5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4e5b947e274f29b1cec1602c8a2960d5/front.png
book,4e5b947e274f29b1cec1602c8a2960d5,left,ok,0.287273,338,297,0.382942,338,b692449f95dc4053147ac57ce88ea796441e10116b46215f05bdccc46a1afa4e,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4e5b947e274f29b1cec1602c8a2960d5/left.png
book,4e5b947e274f29b1cec1602c8a2960d5,back,ok,0.256512,512,153,0.298828,512,e2aec28a8be1c032cbfda1e9e6457bead08e3bd56bf33e1966ae8c08fe977b1d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4e5b947e274f29b1cec1602c8a2960d5/back.png
book,4e5b947e274f29b1cec1602c8a2960d5,right,ok,0.287792,338,297,0.382942,338,667bc6bb56039f405045c108c366241cd68f9c2c6b4c745fb289e44013c2e0e6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4e5b947e274f29b1cec1602c8a2960d5/right.png
book,4ea06dbf61cab0570235b9dd2a46c3e7,front,ok,0.289307,483,234,0.431145,483,37aa0dd3a489027cb13223b84d0ab074df8527a8093570192e2cb5baa9587288,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4ea06dbf61cab0570235b9dd2a46c3e7/front.png
book,4ea06dbf61cab0570235b9dd2a46c3e7,left,ok,0.312832,430,242,0.396957,430,84c1d05edd439c5e0a998e341c26231dbd377604ecfb422de862a6c1d9d309c6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4ea06dbf61cab0570235b9dd2a46c3e7/left.png
book,4ea06dbf61cab0570235b9dd2a46c3e7,back,ok,0.326733,489,238,0.443962,489,886312069616ef77fcc8b04e9f6e6e4d82ff5c31c03705ef2f76d35d2144393e,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4ea06dbf61cab0570235b9dd2a46c3e7/back.png
book,4ea06dbf61cab0570235b9dd2a46c3e7,right,ok,0.355263,406,292,0.452240,406,a72fe32da19e01c6e0eee92a0dc7d2a566fb808d302c7a6f2282541cb31ef217,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4ea06dbf61cab0570235b9dd2a46c3e7/right.png
book,4f794c9ec01e52026d6d80d19e373cc9,front,ok,0.285007,512,167,0.326172,512,b1a13531908737c92d9d37364079dddbf6aa8c8e980f192b42f0073e5cc94097,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f794c9ec01e52026d6d80d19e373cc9/front.png
book,4f794c9ec01e52026d6d80d19e373cc9,left,ok,0.307899,351,301,0.403027,351,00598e06c523dea3d11f2e47fe9a0bc57fd9f7ec5b63dbf800e837749cab58f9,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f794c9ec01e52026d6d80d19e373cc9/left.png
book,4f794c9ec01e52026d6d80d19e373cc9,back,ok,0.281570,512,165,0.322266,512,200c91c24899dc9b1e01094defa2aa235e802072a6b6013cfc5f25c8d34b437d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f794c9ec01e52026d6d80d19e373cc9/back.png
book,4f794c9ec01e52026d6d80d19e373cc9,right,ok,0.307922,351,301,0.403027,351,aeab89e9af750fdcbb1e6f9493711c4fb5ffdb19e01699cb520addf0b2351cfe,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f794c9ec01e52026d6d80d19e373cc9/right.png
book,4f7a97e676699046fa0b5fa3e6145e79,front,ok,0.228317,506,138,0.266373,506,f0f89a8e46afe05547b27777fbc9775ab424121e692e020c3b72be181a0e2d42,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f7a97e676699046fa0b5fa3e6145e79/front.png
book,4f7a97e676699046fa0b5fa3e6145e79,left,ok,0.269493,336,283,0.362732,336,7c5d6c430accd36b50d46b4aba170e27228d0d8c0c7ee0f251a32d3fabc3e9e4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f7a97e676699046fa0b5fa3e6145e79/left.png
book,4f7a97e676699046fa0b5fa3e6145e79,back,ok,0.232513,510,140,0.272369,510,22a87191ed986c60d6d2fa2c559dee91ac1c312f854ae7aa6f664b0cf6bc10f3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f7a97e676699046fa0b5fa3e6145e79/back.png
book,4f7a97e676699046fa0b5fa3e6145e79,right,ok,0.269749,337,283,0.363811,337,a568988fbbb6c62ac1d4c024d5b49bbdb98a0dd94dac43f2ff08b289cb28fee5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/4f7a97e676699046fa0b5fa3e6145e79/right.png
book,50a45bd6eeaea1ff13d17cfe15c0d4f7,front,ok,0.279583,492,183,0.343460,492,6ab2dc02fdb8b2e36c4f7fe7681fe9baebd665a58d6b657713bcaf8ea6f34eb5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/50a45bd6eeaea1ff13d17cfe15c0d4f7/front.png
book,50a45bd6eeaea1ff13d17cfe15c0d4f7,left,ok,0.302105,419,247,0.394794,419,f8168d9a76d2f235e8d3c2e279aeb78e9b8457869879fa425c450ba587e7f5eb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/50a45bd6eeaea1ff13d17cfe15c0d4f7/left.png
book,50a45bd6eeaea1ff13d17cfe15c0d4f7,back,ok,0.277882,490,183,0.342064,490,29d1e05664fb1f8bf66b5bed3bb1ca50413ed4d77155eac9c2336b5792d11a9d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/50a45bd6eeaea1ff13d17cfe15c0d4f7/back.png
book,50a45bd6eeaea1ff13d17cfe15c0d4f7,right,ok,0.302147,419,247,0.394794,419,963418e95220bdd464f449cf5aeaa42d535c2ca5f38718aae191f1318dd13022,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/50a45bd6eeaea1ff13d17cfe15c0d4f7/right.png
book,5116a03640b3571df1f427ea0eeaf59f,front,ok,0.257500,510,152,0.295715,510,3f431c9cb4e7f00d81b0f2c0842e6bb3f275dcafc687b780710dab72abe358fb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5116a03640b3571df1f427ea0eeaf59f/front.png
book,5116a03640b3571df1f427ea0eeaf59f,left,ok,0.289452,338,297,0.382942,338,2b8dc3565f4b53ea2fa383b823256502c41d2c61d0a4083ac20bac8825399f33,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5116a03640b3571df1f427ea0eeaf59f/left.png
book,5116a03640b3571df1f427ea0eeaf59f,back,ok,0.258938,512,153,0.298828,512,2f0a8608d6a3fb99c0c96855a4b94930efb354c5d7cc712a1d49d9107a4fa456,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5116a03640b3571df1f427ea0eeaf59f/back.png
book,5116a03640b3571df1f427ea0eeaf59f,right,ok,0.289486,338,297,0.382942,338,86e3a4820c511b172be4c6133ef49856292e505c530899a755659161457090b7,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5116a03640b3571df1f427ea0eeaf59f/right.png
book,51c362336b0e070adb0902ca0e5743ec,front,ok,0.255028,510,152,0.295715,510,f1f7d43e6c113a5283fea549315d99e70ab3866b974cbdc9ea2e3d4407e1faeb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/51c362336b0e070adb0902ca0e5743ec/front.png
book,51c362336b0e070adb0902ca0e5743ec,left,ok,0.287216,338,297,0.382942,338,c3a4a9a33e64c5c906bd1784fa9e7d5625b0356fc21d14d8c92cb3cc0fceb100,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/51c362336b0e070adb0902ca0e5743ec/left.png
book,51c362336b0e070adb0902ca0e5743ec,back,ok,0.256504,512,153,0.298828,512,cb3011cf8df1afd7aa4d7a1ba8f1ab4205a5c485deb3ae88ed75de88b55c67d7,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/51c362336b0e070adb0902ca0e5743ec/back.png
book,51c362336b0e070adb0902ca0e5743ec,right,ok,0.287746,338,297,0.382942,338,f0222fef7b0ffa806c5a4296af40c0910989a0631d68b8cfaf96b4c59e8f0a0d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/51c362336b0e070adb0902ca0e5743ec/right.png
book,524af0e8296e9f04b2af2e86a6a026b5,front,ok,0.281559,512,165,0.322266,512,0087f3c69ddcbe6a3314f19c587704f2b34804bd5b13d01cd7cc7e7c22c4d41e,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/524af0e8296e9f04b2af2e86a6a026b5/front.png
book,524af0e8296e9f04b2af2e86a6a026b5,left,ok,0.307911,351,301,0.403027,351,526dbeb37d181c9f1dec2f4860a9aea4590182b235d094169ce9fc6dd024c1bf,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/524af0e8296e9f04b2af2e86a6a026b5/left.png
book,524af0e8296e9f04b2af2e86a6a026b5,back,ok,0.284958,512,167,0.326172,512,a4b6cbf03132d3b683b74554e18f13c8e32a8419cb3120a2b820387e16e9e363,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/524af0e8296e9f04b2af2e86a6a026b5/back.png
book,524af0e8296e9f04b2af2e86a6a026b5,right,ok,0.307945,351,301,0.403027,351,d3be45dfa457ce95eb456df5770aaa679efd989aa338cfe96848758446e0b011,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/524af0e8296e9f04b2af2e86a6a026b5/right.png
book,541812810d9c7672ad1377604bd35eb5,front,ok,0.282230,512,167,0.326172,512,337e9f27b505a0419b80e31ae856deb752c0ccfd8118ae31acf53bc16322c43b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/541812810d9c7672ad1377604bd35eb5/front.png
book,541812810d9c7672ad1377604bd35eb5,left,ok,0.306347,351,301,0.403027,351,bf7f4c7c5fdcfc75a07f78aa4518881193dde29b0daa448b44b03bac7737a2bc,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/541812810d9c7672ad1377604bd35eb5/left.png
book,541812810d9c7672ad1377604bd35eb5,back,ok,0.279671,512,165,0.322266,512,dc663e76ffb52fa087bb0d65cb30cbf1264611eecdb2138f7389c0e9eaf0ed4f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/541812810d9c7672ad1377604bd35eb5/back.png
book,541812810d9c7672ad1377604bd35eb5,right,ok,0.305096,351,301,0.403027,351,52f8aa145e599ce056061d2b17a48a4f554f87ffb30e1847991cd7925e7f96b5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/541812810d9c7672ad1377604bd35eb5/right.png
book,5459cb95ced8d476b77189fa081439ca,front,ok,0.285007,512,167,0.326172,512,2f09ebea8b86ed5a1813babe3d16f55241b8a5cc667cc9633486e5a33eb65d7b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5459cb95ced8d476b77189fa081439ca/front.png
book,5459cb95ced8d476b77189fa081439ca,left,ok,0.307899,351,301,0.403027,351,c21bf21d1f938d482fcb91ef4f2eb4792e2bcc5bfda19372fed2192f41ddafae,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5459cb95ced8d476b77189fa081439ca/left.png
book,5459cb95ced8d476b77189fa081439ca,back,ok,0.281570,512,165,0.322266,512,d3ea6ab2fd1cf2da8cd8f5678750b3f47fdcfc82634e9e316a37865edf81a185,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5459cb95ced8d476b77189fa081439ca/back.png
book,5459cb95ced8d476b77189fa081439ca,right,ok,0.307922,351,301,0.403027,351,5d426c32bd5b17d37d8f30751c5439e66b55e1235b428037f0ef607f2e64e68a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5459cb95ced8d476b77189fa081439ca/right.png
book,546ca379303cfc502b24ba44d23b8473,front,ok,0.288956,500,183,0.349045,500,fbbd94a779fbb94a581dd44b46b2a5524a25b2f976fcaf89bccd53e7bf7c29c7,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/546ca379303cfc502b24ba44d23b8473/front.png
book,546ca379303cfc502b24ba44d23b8473,left,ok,0.313023,409,262,0.408775,409,c199417c8f4aae647bc5021be04e4328682def06c1c844c852d42ebd6a50dd97,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/546ca379303cfc502b24ba44d23b8473/left.png
book,546ca379303cfc502b24ba44d23b8473,back,ok,0.286659,498,182,0.345749,498,52b9b2fd82cbe1733fc15a8e0dc7b548d1b41f33ab804ff26af61ab86fb92653,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/546ca379303cfc502b24ba44d23b8473/back.png
book,546ca379303cfc502b24ba44d23b8473,right,ok,0.313065,409,262,0.408775,409,3be5c6355bf9349d89a07636346881fc8b9341ddb1ca852aaa60d4a366d2dae0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/546ca379303cfc502b24ba44d23b8473/right.png
book,54ce717f09259d1b5a811bbc89547ec8,front,ok,0.253067,510,150,0.291824,510,9c3880f724cbd5408f2d8451c2c04542d064d4de9df232fe347bb975f5646fb5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ce717f09259d1b5a811bbc89547ec8/front.png
book,54ce717f09259d1b5a811bbc89547ec8,left,ok,0.285343,338,295,0.380363,338,5ddeba0436b5fc55c8ed0191633e0fa1f0b4a30b7f5393a307b165b0468d1425,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ce717f09259d1b5a811bbc89547ec8/left.png
book,54ce717f09259d1b5a811bbc89547ec8,back,ok,0.254593,512,151,0.294922,512,391cb0d0a46c462cf92adf08e8d9faec70259260c30da3876807a6490e4741fa,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ce717f09259d1b5a811bbc89547ec8/back.png
book,54ce717f09259d1b5a811bbc89547ec8,right,ok,0.285469,338,295,0.380363,338,7388811727a19172130be287e8948c4e5ae24f6d9e7bb8f3f21bef1d51cfdd7f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ce717f09259d1b5a811bbc89547ec8/right.png
book,54ef2e78e2c5ea327487d48a02ba986e,front,ok,0.258686,512,153,0.298828,512,c2c46fec574d6df2e69950ac60fe2a7d16f4d9449de51b5624393e13ec83c85a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ef2e78e2c5ea327487d48a02ba986e/front.png
book,54ef2e78e2c5ea327487d48a02ba986e,left,ok,0.287964,338,297,0.382942,338,90af6e3849b49d527764bf64ab50391b2fa5ea83d6373012bf96180d8144a59b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ef2e78e2c5ea327487d48a02ba986e/left.png
book,54ef2e78e2c5ea327487d48a02ba986e,back,ok,0.257153,510,152,0.295715,510,a9c2ca47571996ab59b55fdc8062b20d0e208324e51f8f2a00e41e10cbcb74e5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ef2e78e2c5ea327487d48a02ba986e/back.png
book,54ef2e78e2c5ea327487d48a02ba986e,right,ok,0.288006,338,296,0.381653,338,53bd4fb562ef54af80f4f5d49eb54c373c4ef26d2f6e3d34aab5cecf5f67ff4b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/54ef2e78e2c5ea327487d48a02ba986e/right.png
book,55579989f5d2040939d0c3a6ebacb73c,front,ok,0.285007,512,167,0.326172,512,6613d4cc348e92e61edb4405eac60b111db9ffebc38edd991b80f6b107db81a3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/55579989f5d2040939d0c3a6ebacb73c/front.png
book,55579989f5d2040939d0c3a6ebacb73c,left,ok,0.307899,351,301,0.403027,351,bc9d36553ef666c43814e0886c9c489919701419213e13c46dc98694368939fb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/55579989f5d2040939d0c3a6ebacb73c/left.png
book,55579989f5d2040939d0c3a6ebacb73c,back,ok,0.281570,512,165,0.322266,512,845f7f3ccf86995edd83f63177b68d6c0a34a0a4197da3f8dc846bd796f9efa9,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/55579989f5d2040939d0c3a6ebacb73c/back.png
book,55579989f5d2040939d0c3a6ebacb73c,right,ok,0.307922,351,301,0.403027,351,570ca5a299f5a9cfd5a9511d56cad8b3cea89107196da763c613c819b166e146,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/55579989f5d2040939d0c3a6ebacb73c/right.png
book,5674588d09c713faef21cbf74487fbf0,front,ok,0.292217,512,169,0.330078,512,4bbae56c5efd97b99b29ddc51360a93cdd51e19cc3ad20f368ed9b086e0c6f03,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5674588d09c713faef21cbf74487fbf0/front.png
book,5674588d09c713faef21cbf74487fbf0,left,ok,0.311527,343,312,0.408234,343,5bc5a9260bea21400259b104204e906ef12f2d6f302b3fe5883facffabbe958b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5674588d09c713faef21cbf74487fbf0/left.png
book,5674588d09c713faef21cbf74487fbf0,back,ok,0.289375,512,167,0.326172,512,6cd7dc6c9c2e0902406ea1fe9b310a23a40e3be6afbe3513a3f84527e5246777,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5674588d09c713faef21cbf74487fbf0/back.png
book,5674588d09c713faef21cbf74487fbf0,right,ok,0.311405,342,312,0.407043,342,174f3ad2e7c0185cd6ae4cc1d87a0d59a7ea1c2b0c75aa514bf2b266b0a4b23b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/5674588d09c713faef21cbf74487fbf0/right.png
book,570181228c27cb720a691042a72d41c7,front,ok,0.383755,456,258,0.448792,456,b4e255c83bcc44c1a6be3ea7f5cf13e2718104449788bc79b7e54309c61e0ae7,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/book/570181228c27cb720a691042a72d41c7/front.png
