category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,max_dim,source_sha256_after,matches_rerender_sha,source_png
cabinet,1e179880868e9ad45a8432316b3d1f12,right,ok,0.312473,292,365,0.406570,365,8bca0fca7a2a6c9ad5c624828fee5db48907560b1eb86e6560a2a5ed6409d4e0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e179880868e9ad45a8432316b3d1f12/right.png
cabinet,1e4fec39fe2640c5567413a407c0550a,front,ok,0.050781,458,30,0.052414,458,0999fd920008781cb6081e1a8f14fd27e503ac0f6164b5b76925505e1a6d689c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e4fec39fe2640c5567413a407c0550a/front.png
cabinet,1e4fec39fe2640c5567413a407c0550a,left,ok,0.029160,33,333,0.041920,333,458f7afa0e5300b83196fcb9edfb04e73b98e938dcc5928e8746f129a847b184,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e4fec39fe2640c5567413a407c0550a/left.png
cabinet,1e4fec39fe2640c5567413a407c0550a,back,ok,0.044304,474,25,0.045204,474,5b71309af93361f2abb3da515f68b99dd31d62ee894220b124fe1c020a807cb6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e4fec39fe2640c5567413a407c0550a/back.png
cabinet,1e4fec39fe2640c5567413a407c0550a,right,ok,0.029182,33,333,0.041920,333,56451db9abae716609e77ecfb6b1c594ebbe053c05ff3d8cc25590c812d92550,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e4fec39fe2640c5567413a407c0550a/right.png
cabinet,1e50729bc3526e17d279351055fd5193,front,ok,0.301693,302,342,0.393997,342,105e64a8839f7515b7f47a29ec1cafdda9d22686960107c33c24beae4fe927f2,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e50729bc3526e17d279351055fd5193/front.png
cabinet,1e50729bc3526e17d279351055fd5193,left,ok,0.302986,512,169,0.330078,512,ec29e07f31f9c7b26b5a67195565dd811d3bb7fc2af57104b92195c1232459f4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e50729bc3526e17d279351055fd5193/left.png
cabinet,1e50729bc3526e17d279351055fd5193,back,ok,0.301735,302,342,0.393997,342,30b5ce85772af6f14dd8f7f92c9993e9496c3a08f789b70dc09b3dcb48237162,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e50729bc3526e17d279351055fd5193/back.png
cabinet,1e50729bc3526e17d279351055fd5193,right,ok,0.302654,512,169,0.330078,512,430eaf62f2b44e22fb3e8c4cc4857d87d6943ee4dee624817efaf749258ad4bc,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e50729bc3526e17d279351055fd5193/right.png
cabinet,1e9e9ccb294489e66d2960b079618d94,front,ok,0.320118,290,412,0.455780,412,ef59858322732dff4013bf5573de6bfef6a963232618d4d402bda857e7668411,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e9e9ccb294489e66d2960b079618d94/front.png
cabinet,1e9e9ccb294489e66d2960b079618d94,left,ok,0.453568,496,277,0.524109,496,fbcb9c25c1b9031ac7c0770e46c6e1099f75b62297f6452af93bea1c3bc8b968,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e9e9ccb294489e66d2960b079618d94/left.png
cabinet,1e9e9ccb294489e66d2960b079618d94,back,ok,0.320198,290,412,0.455780,412,e7b0fc55a82f92e97517c2c152b98d6c5835b9bcf04cbe7a06b4bf111fa33190,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e9e9ccb294489e66d2960b079618d94/back.png
cabinet,1e9e9ccb294489e66d2960b079618d94,right,ok,0.388344,512,244,0.476562,512,77dee8acc503e8b6ac88f5711b22667f06072e4cfa5a2211e2a5156ce0412fd2,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e9e9ccb294489e66d2960b079618d94/right.png
cabinet,1f920706d855b66a9423f8bf95c65ebd,front,ok,0.422085,376,365,0.523529,376,11908435b3a0f9ac7a9d111c9ded6bece9719277f196f797ad63f954d4db04dd,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1f920706d855b66a9423f8bf95c65ebd/front.png
cabinet,1f920706d855b66a9423f8bf95c65ebd,left,ok,0.231277,175,451,0.301075,451,9c5e46a349b7521812b94155b038b6e9e77d9dce1ca850cf6433e45b4bef17c8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1f920706d855b66a9423f8bf95c65ebd/left.png
cabinet,1f920706d855b66a9423f8bf95c65ebd,back,ok,0.421799,376,365,0.523529,376,8e5a3947f2b803bce7bc05f41fa41aca018f92f568fad3d22f259d4ebaec0086,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1f920706d855b66a9423f8bf95c65ebd/back.png
cabinet,1f920706d855b66a9423f8bf95c65ebd,right,ok,0.232311,175,451,0.301075,451,8052f76a5101a1acbc6016b42ad0213b4c43a86827712cfc6bd873e587dca6f7,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1f920706d855b66a9423f8bf95c65ebd/right.png
cabinet,1fd1fd43bb8f29af0268cb66d37ae6cf,front,ok,0.094597,92,374,0.131256,374,6e9d23c27a360e3c6cbb756ceb32b35addb318d04f55c14b93e2479b03652604,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1fd1fd43bb8f29af0268cb66d37ae6cf/front.png
cabinet,1fd1fd43bb8f29af0268cb66d37ae6cf,left,ok,0.173679,498,101,0.191872,498,d63c576dbe3897ae81eb9b9cb871ad3d2c9f8ac819cd097266f43114ee7a087f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1fd1fd43bb8f29af0268cb66d37ae6cf/left.png
cabinet,1fd1fd43bb8f29af0268cb66d37ae6cf,back,ok,0.094631,92,374,0.131256,374,216515b1092da44a74ff6c5c2762658049b18b9f3e2a1916df73d169995efc45,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1fd1fd43bb8f29af0268cb66d37ae6cf/back.png
cabinet,1fd1fd43bb8f29af0268cb66d37ae6cf,right,ok,0.139091,498,101,0.191872,498,239d9924850e026a15b6aa2cc8542a86c9c603f95f3a5e295ca6e7fa32966c21,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1fd1fd43bb8f29af0268cb66d37ae6cf/right.png
cabinet,200f8e39b78d2b70bd787a2f60eb35c3,front,ok,0.375023,504,220,0.422974,504,814e2f1f5e69a45682ba4d8f63d034db649f3cc5eb0287239fd1497061fb8205,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/200f8e39b78d2b70bd787a2f60eb35c3/front.png
cabinet,200f8e39b78d2b70bd787a2f60eb35c3,left,ok,0.204468,166,420,0.265961,420,f9d9accf2ca2bfb10d480357528dca4cc8db8cc6cd8827bf2cba80a5117eb383,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/200f8e39b78d2b70bd787a2f60eb35c3/left.png
cabinet,200f8e39b78d2b70bd787a2f60eb35c3,back,ok,0.375122,504,221,0.424896,504,8b564249c9df4942363ff938930c784c8bd6797ef00cf3f91882e03f27e103e0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/200f8e39b78d2b70bd787a2f60eb35c3/back.png
cabinet,200f8e39b78d2b70bd787a2f60eb35c3,right,ok,0.205204,166,420,0.265961,420,fd417d86ff97af594e3df7ebf6bcb624a8059560ffddf03ebfd06d1c16e34984,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/200f8e39b78d2b70bd787a2f60eb35c3/right.png
cabinet,212387986faeaa2c056fecc1b3f44d1a,front,ok,0.041424,460,24,0.042114,460,0d500a7bdf9b6cd11b1b9d0293f42a5ae27e1cabb86f40830640f2b0604d6182,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/212387986faeaa2c056fecc1b3f44d1a/front.png
cabinet,212387986faeaa2c056fecc1b3f44d1a,left,ok,0.018467,20,333,0.025406,333,a817c7e05188de0ca0eff012ec7ecba569e0e893b97a02bac99c8197475db4fb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/212387986faeaa2c056fecc1b3f44d1a/left.png
cabinet,212387986faeaa2c056fecc1b3f44d1a,back,ok,0.045662,470,26,0.046616,470,1a0d1498309e0dcc2866ef1de3233ea25cb91ca9d2daba7434c851ba572345fd,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/212387986faeaa2c056fecc1b3f44d1a/back.png
cabinet,212387986faeaa2c056fecc1b3f44d1a,right,ok,0.018421,20,333,0.025406,333,0883a3846b55f929b673f4a9d047aa7f6fdcd4956afc1450541b1337db5ae232,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/212387986faeaa2c056fecc1b3f44d1a/right.png
cabinet,2196f19ac1e72d48431a59f45cfb75f3,front,ok,0.446716,406,355,0.549812,406,8db00c7775e4e88edddce92638ce5d44e389ec5b83eb3b0bdf4fbd170de22579,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2196f19ac1e72d48431a59f45cfb75f3/front.png
cabinet,2196f19ac1e72d48431a59f45cfb75f3,left,ok,0.271679,207,446,0.352180,446,d5b9839df93f4be0f5d0229e6dc14ac9d218a8ec635770799af84fab5fda34c2,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2196f19ac1e72d48431a59f45cfb75f3/left.png
cabinet,2196f19ac1e72d48431a59f45cfb75f3,back,ok,0.449020,408,355,0.552521,408,25aef4f7ea3359dffc1d5e955b7d893d2d72e8c7269cc6bbb352104f6a5b496b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2196f19ac1e72d48431a59f45cfb75f3/back.png
cabinet,2196f19ac1e72d48431a59f45cfb75f3,right,ok,0.274830,210,446,0.357285,446,09b05b8426f37f456fecc12e7773f872f11176e1c07dcc3569aeaa41d24afd6b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2196f19ac1e72d48431a59f45cfb75f3/right.png
cabinet,221e842ce1e790bddf5af9d9e29dbeec,front,ok,0.044006,474,25,0.045204,474,fb6417ce0015929a64961a1aa02c68eedfa464d274752d85c319d4ac03e8ca1e,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/221e842ce1e790bddf5af9d9e29dbeec/front.png
cabinet,221e842ce1e790bddf5af9d9e29dbeec,left,ok,0.029255,33,333,0.041920,333,7d01494a64dde68b53d0291b3b2a8efdca4552a9526b0d70a253999567e8a3db,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/221e842ce1e790bddf5af9d9e29dbeec/left.png
cabinet,221e842ce1e790bddf5af9d9e29dbeec,back,ok,0.050846,458,30,0.052414,458,377ebc38a616a42eab1b12c0c59ecea5269ca06473c25107db61fb9dc0962db3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/221e842ce1e790bddf5af9d9e29dbeec/back.png
cabinet,221e842ce1e790bddf5af9d9e29dbeec,right,ok,0.029282,33,333,0.041920,333,5f26784eb492a20f5cb01e9fda115496993ac979f04e62a3caf55f7421921747,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/221e842ce1e790bddf5af9d9e29dbeec/right.png
cabinet,22e1e92f675031cc79684884ef254639,front,ok,0.397625,498,272,0.516724,498,94122af4642e6c6650f0eaa1ece921fdb2fdb04ee8fa9fbc588ff3ba503113ac,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e1e92f675031cc79684884ef254639/front.png
cabinet,22e1e92f675031cc79684884ef254639,left,ok,0.404881,454,305,0.528221,454,29fba9c7e57238391500fe635d23ee16a1ef2c9e99e78713a2e4217d059f3773,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e1e92f675031cc79684884ef254639/left.png
cabinet,22e1e92f675031cc79684884ef254639,back,ok,0.397652,498,272,0.516724,498,3fdbccdab29bff4874a6d14227e957b7ecf3b62fcaf30c7d3fa6561b915a6bce,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e1e92f675031cc79684884ef254639/back.png
cabinet,22e1e92f675031cc79684884ef254639,right,ok,0.425453,454,305,0.528221,454,340dd569d0c6dbd0b9dfde3973bcd9e138698a945772164e96f3744e6028db61,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e1e92f675031cc79684884ef254639/right.png
cabinet,237bf5be60663216718b4d694b4ac420,front,ok,0.330700,328,358,0.447937,358,0bf95c867140f2885b12d1801ecf6aae4c9352fce1eafc0b79ac5ddb01dd8565,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/237bf5be60663216718b4d694b4ac420/front.png
cabinet,237bf5be60663216718b4d694b4ac420,left,ok,0.087055,65,458,0.113564,458,9f5eb647cb1877af4e805f055349a6fff167dd35388396c849db3ef1f07291b3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/237bf5be60663216718b4d694b4ac420/left.png
cabinet,237bf5be60663216718b4d694b4ac420,back,ok,0.353432,330,358,0.450668,358,267733f4b9974bda689b4d3b0fce3fd5a51722f99a9e13c195d19e9cfb09f3e9,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/237bf5be60663216718b4d694b4ac420/back.png
cabinet,237bf5be60663216718b4d694b4ac420,right,ok,0.087029,65,458,0.113564,458,ed6b738ef420548e5ba15b20805fbd3ff8903bff27acd239a07ea90a7bbfe763,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/237bf5be60663216718b4d694b4ac420/right.png
cabinet,2472e33d59d08a637587e587834bac6c,front,ok,0.156139,118,452,0.203461,452,d70979b37aef3336ffc12aa74180fa1cd63ca0352ff3d788d381fd56c587ccfd,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2472e33d59d08a637587e587834bac6c/front.png
cabinet,2472e33d59d08a637587e587834bac6c,left,ok,0.345184,294,388,0.435150,388,d540c9dc0dd13e755097bf4bb510d0f72fbe9e7ceb9705040cbf4f9f31ca3907,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2472e33d59d08a637587e587834bac6c/left.png
cabinet,2472e33d59d08a637587e587834bac6c,back,ok,0.153217,118,452,0.203461,452,0ec0acee2264ea1a762296d588097fe164c8c47d02e93ab762496a5457b3715b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2472e33d59d08a637587e587834bac6c/back.png
cabinet,2472e33d59d08a637587e587834bac6c,right,ok,0.345184,294,388,0.435150,388,3dc032830a64838d3d8c35a5f521119773e6fc2530904068bfeeea5f8a846645,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2472e33d59d08a637587e587834bac6c/right.png
cabinet,2487083f4ccda6ff849d1468701fa937,front,ok,0.339314,506,211,0.407280,506,d079fba9b17fc78abaf00601976197df6d68b72de8fa24a9bde3fc41189f3efc,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2487083f4ccda6ff849d1468701fa937/front.png
cabinet,2487083f4ccda6ff849d1468701fa937,left,ok,0.356064,426,279,0.453392,426,7a7dcd43e94121605b0250da85b21cc13a54cff2e4fa5ec73e37e9597aa33f2f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2487083f4ccda6ff849d1468701fa937/left.png
cabinet,2487083f4ccda6ff849d1468701fa937,back,ok,0.339310,506,211,0.407280,506,312f8931306560ffa9bd051eb93598667908fe2314d7441aea28d9986dc8287c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2487083f4ccda6ff849d1468701fa937/back.png
cabinet,2487083f4ccda6ff849d1468701fa937,right,ok,0.356064,426,279,0.453392,426,009fcf48d4f99c9a31586785c9c68696796c69826e9d29e91903559ae278c637,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2487083f4ccda6ff849d1468701fa937/right.png
cabinet,251d45d5d54a909a70f0f45c717edcb0,front,ok,0.401367,387,353,0.521130,387,f72bda35c3040f78384206c0f08d093d09d956c1848035970121810002a82495,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/251d45d5d54a909a70f0f45c717edcb0/front.png
cabinet,251d45d5d54a909a70f0f45c717edcb0,left,ok,0.402809,501,262,0.500725,501,534f7cabf22a70d4ceff2bb0eb86ebac284c8532f0371245e911da7c731bb0da,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/251d45d5d54a909a70f0f45c717edcb0/left.png
cabinet,251d45d5d54a909a70f0f45c717edcb0,back,ok,0.393829,392,353,0.527863,392,cda5641581f10203319e5f63801d9c29e155562cbeda97faa4cf695022e729b3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/251d45d5d54a909a70f0f45c717edcb0/back.png
cabinet,251d45d5d54a909a70f0f45c717edcb0,right,ok,0.419182,512,252,0.492188,512,25a7177d8630fd4dc3c65de8a71fa9635b5ffe095bc86402d074f04015e2ea53,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/251d45d5d54a909a70f0f45c717edcb0/right.png
cabinet,2566ab236012fd953fe054de18c8c654,front,ok,0.085793,154,367,0.215599,367,2eb3f2ca5168b191a8121bae2b3c14eaac51bd4cdb54b970d9e4fe0c899565c0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2566ab236012fd953fe054de18c8c654/front.png
cabinet,2566ab236012fd953fe054de18c8c654,left,ok,0.128620,450,106,0.181961,450,3247a5be1384ddd69488ce955d6214a3ee6bfc3f3581b8c038969879b56238fc,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2566ab236012fd953fe054de18c8c654/left.png
cabinet,2566ab236012fd953fe054de18c8c654,back,ok,0.160164,192,291,0.213135,291,8fb073c7a90a1b44ab386a007e7121fff46379011d5d70c2087e789f5fc0985f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2566ab236012fd953fe054de18c8c654/back.png
cabinet,2566ab236012fd953fe054de18c8c654,right,ok,0.135803,484,140,0.258484,484,4db7f78ada89990d15c75bbe06292d35bdf8a64e5af388f2b9f7398a96979736,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2566ab236012fd953fe054de18c8c654/right.png
cabinet,257501c2862257c4408829fe22dea0ad,front,ok,0.402641,476,258,0.468475,476,936b729f9b2d69a45607e1c62bca34d3413d64674ddec17ff47db67ecbac2890,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/257501c2862257c4408829fe22dea0ad/front.png
cabinet,257501c2862257c4408829fe22dea0ad,left,ok,0.170666,134,440,0.224915,440,ca0cd8b2649060aec8f52a587f5042d6b83466e1d0b155d9a9b035eed0628d03,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/257501c2862257c4408829fe22dea0ad/left.png
cabinet,257501c2862257c4408829fe22dea0ad,back,ok,0.386662,478,258,0.470444,478,8af2a11696516854f6aaa4cbf9b95b67d6f75a0470dd10c61bf71a8f0f2fbfce,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/257501c2862257c4408829fe22dea0ad/back.png
cabinet,257501c2862257c4408829fe22dea0ad,right,ok,0.140491,134,440,0.224915,440,42d82b48d8c9d3a323639d5ceef3be0e050c1de660b96ae804d12a253b0dc77c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/257501c2862257c4408829fe22dea0ad/right.png
cabinet,2593ac033ab8f6ace2e9feb514547c8b,front,ok,0.430977,486,289,0.535789,486,08118bf1e415cef6683f2f7802278b5765287868ed6d4989f350a487521ea115,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2593ac033ab8f6ace2e9feb514547c8b/front.png
cabinet,2593ac033ab8f6ace2e9feb514547c8b,left,ok,0.433849,446,307,0.522316,446,704e76de76f3248423a9f0ebbcd287242362044d9ca63a42376ebbf39c4aa501,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2593ac033ab8f6ace2e9feb514547c8b/left.png
cabinet,2593ac033ab8f6ace2e9feb514547c8b,back,ok,0.439625,466,301,0.535072,466,cac2f28b8d49ba4070254b893ec3c24bce19bad7d8317320f2a6b74109fc87a0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2593ac033ab8f6ace2e9feb514547c8b/back.png
cabinet,2593ac033ab8f6ace2e9feb514547c8b,right,ok,0.430462,455,307,0.532856,455,10b10cf30df8511fcdc160841602fc156ecc43cba83203de7a13baedcd4bbb95,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2593ac033ab8f6ace2e9feb514547c8b/right.png
cabinet,263a344015e9b70b206311f5e0c024cd,front,ok,0.417480,369,403,0.567272,403,3f0308e28a5e210f8a6422aca29a183f1f0738a542650d5a377695511b32d437,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/263a344015e9b70b206311f5e0c024cd/front.png
cabinet,263a344015e9b70b206311f5e0c024cd,left,ok,0.391911,369,388,0.546158,388,816d0aee2a6c48067cd04330fac9cdcceb5222e7169aaeadc7ab3738a172fb2a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/263a344015e9b70b206311f5e0c024cd/left.png
cabinet,263a344015e9b70b206311f5e0c024cd,back,ok,0.417603,355,395,0.534916,395,cdeb590cd1dbc0fc62b3d78679c37826326c8c832592946901a961e4be33c119,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/263a344015e9b70b206311f5e0c024cd/back.png
cabinet,263a344015e9b70b206311f5e0c024cd,right,ok,0.438919,378,384,0.553711,384,b83b2bc14ad14d2fdc8277305e171a1efb93127953e43793c2d3e9d137878e45,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/263a344015e9b70b206311f5e0c024cd/right.png
cabinet,26472e992b3d85baf9c32eaeef532c19,front,ok,0.412052,378,348,0.501801,378,d92539690f0e1693ac6b0671a1d130ee02b50749bb17e00b916754e3f7e5c876,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/26472e992b3d85baf9c32eaeef532c19/front.png
cabinet,26472e992b3d85baf9c32eaeef532c19,left,ok,0.279224,215,444,0.364151,444,c35b7a21bd1b0f50c4f40a40de5b1403f8ea2d7e24e35dffaec8fe01982d956e,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/26472e992b3d85baf9c32eaeef532c19/left.png
cabinet,26472e992b3d85baf9c32eaeef532c19,back,ok,0.438049,410,345,0.539589,410,e660ac0f729f959095324ae30e7d1b337e6c4760ebdf04096e07834741a92b5a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/26472e992b3d85baf9c32eaeef532c19/back.png
cabinet,26472e992b3d85baf9c32eaeef532c19,right,ok,0.244572,195,444,0.330276,444,18fb8794ac735c10e3635e3a0fffdfe12a5f8aeeb549f0525c00c6bbd580acb5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/26472e992b3d85baf9c32eaeef532c19/right.png
cabinet,2719fec6af858bf8e5794a56847b5094,front,ok,0.392525,470,311,0.557594,470,214fc30312c3f33f5f53903ffbcef1caf86894340942b3feda857f5041c89665,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2719fec6af858bf8e5794a56847b5094/front.png
cabinet,2719fec6af858bf8e5794a56847b5094,left,ok,0.446976,489,299,0.557751,489,c5ab45ece56c6e85b56cf9d740851ba7d63b1288f6f840feca0cbe5ded8ceb10,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2719fec6af858bf8e5794a56847b5094/left.png
