category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,max_dim,source_sha256_after,matches_rerender_sha,source_png
bottle,0e98e028ae847119a085a038cd4dea91,back,ok,0.204941,437,154,0.256721,437,0e1dcbd8aeee7d0effe7959a9fc845256dcd671772768ebbd7236da4799e4fa4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0e98e028ae847119a085a038cd4dea91/back.png
bottle,0e98e028ae847119a085a038cd4dea91,right,ok,0.135456,154,334,0.196213,334,f26df671899ac9c1375bedf32e80cef3382a5d680db374a10a1b9b87ed01b508,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0e98e028ae847119a085a038cd4dea91/right.png
bottle,0ee15fb3f91250556c10d8d22d329237,front,ok,0.107635,390,263,0.391273,390,fb45f7812440dc074f94be6a1aef832acfd1ca6b3e518ff2ce2c3d23db2124db,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0ee15fb3f91250556c10d8d22d329237/front.png
bottle,0ee15fb3f91250556c10d8d22d329237,left,ok,0.076191,255,343,0.333652,343,39e264ba8c03d1958bd13e009caa488ed71da34f455d7e7175f73bc5c6e68d18,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0ee15fb3f91250556c10d8d22d329237/left.png
bottle,0ee15fb3f91250556c10d8d22d329237,back,ok,0.072784,410,79,0.123558,410,d8c932f1f7221689e26b46d667cf79247d5cac06daff6fbcead171823f0a62ab,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0ee15fb3f91250556c10d8d22d329237/back.png
bottle,0ee15fb3f91250556c10d8d22d329237,right,ok,0.061535,335,252,0.322037,335,42250f35f87f3a63f5211aeb6b95a3d8b834bea717525c23a1447448128dd33d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0ee15fb3f91250556c10d8d22d329237/right.png
bottle,0eff809f849f85bcfa5c9a39c1a12333,front,ok,0.366333,389,265,0.393238,389,e5d1c2676cf2712cc38197d7cf8cd34b1b61e9eb81ea8d6c98ba272084d62ad3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0eff809f849f85bcfa5c9a39c1a12333/front.png
bottle,0eff809f849f85bcfa5c9a39c1a12333,left,ok,0.337929,343,368,0.481506,368,151f9c1dd8fff2fee640c7b89f7c483b7a986d47799905f86de640fd2cdf158c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0eff809f849f85bcfa5c9a39c1a12333/left.png
bottle,0eff809f849f85bcfa5c9a39c1a12333,back,ok,0.367088,389,266,0.394722,389,dc5047e22bf7323dbde70fdcc85f84c1d5321b51b991a0b05a63c9431aa2a26b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0eff809f849f85bcfa5c9a39c1a12333/back.png
bottle,0eff809f849f85bcfa5c9a39c1a12333,right,ok,0.349747,336,371,0.475525,371,b10adf377d932c78d032fe29acc25cd134365b35fad3da53b75b5791b71b193b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0eff809f849f85bcfa5c9a39c1a12333/right.png
bottle,0fb70473d8589649196e7c6b18839810,front,ok,0.200882,454,148,0.256317,454,abcd04d15d9f7020f9d0a487542d5ea6f24a6c2b42be49a8eba1c13c67f5a411,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fb70473d8589649196e7c6b18839810/front.png
bottle,0fb70473d8589649196e7c6b18839810,left,ok,0.188030,184,346,0.242859,346,8f7db40d2cfb870fabcac6cefb5df657c9fa6e6caace72719c46a24c4b4f86c6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fb70473d8589649196e7c6b18839810/left.png
bottle,0fb70473d8589649196e7c6b18839810,back,ok,0.200996,454,148,0.256317,454,620afe6565da6e5612dee20e67479b0ca29c45c1c08a09faa6958a88312c6299,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fb70473d8589649196e7c6b18839810/back.png
bottle,0fb70473d8589649196e7c6b18839810,right,ok,0.156010,162,342,0.211349,342,26faf11e4985d9315103d8f461ff0868b801bd36cc78e13059be4e1c9a4f53e2,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fb70473d8589649196e7c6b18839810/right.png
bottle,0fe7d3e673c16959ec8a25527057639c,front,ok,0.172489,462,130,0.229111,462,174261feb4e9a24999155d678643e4048094e39d9de361f2e0e735abba677d74,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fe7d3e673c16959ec8a25527057639c/front.png
bottle,0fe7d3e673c16959ec8a25527057639c,left,ok,0.191727,216,341,0.280975,341,ba4f2873c06a323c2e6e368da37fa80ae19fa016ffc15b5ca9fba63500cc3332,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fe7d3e673c16959ec8a25527057639c/left.png
bottle,0fe7d3e673c16959ec8a25527057639c,back,ok,0.172081,462,130,0.229111,462,30f0a51324710d6cd6c27964b54b0132a36539f22c6a5c9ee3b92b865316ce95,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fe7d3e673c16959ec8a25527057639c/back.png
bottle,0fe7d3e673c16959ec8a25527057639c,right,ok,0.119846,132,340,0.171204,340,1dfcb03da7b6ad147d9b05f1f642dea513bcf622baea6c8e5c9fe9f19f1437aa,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/0fe7d3e673c16959ec8a25527057639c/right.png
bottle,104b97b50bf1113eb53c841b4e075fe2,front,ok,0.269024,466,180,0.319977,466,8b4ad076955f019e7b479aa8b33f31788eb0e5a769f5bed26544bbfc97e26ebe,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/104b97b50bf1113eb53c841b4e075fe2/front.png
bottle,104b97b50bf1113eb53c841b4e075fe2,left,ok,0.241737,232,346,0.306213,346,c09194d5c60a736e50cc700e621f0783e577b2031bfe1f003c42107961c27b96,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/104b97b50bf1113eb53c841b4e075fe2/left.png
bottle,104b97b50bf1113eb53c841b4e075fe2,back,ok,0.269241,466,181,0.321754,466,e447d52e91c384c0212eaeb1b41f081f928b84baed8b326bb4648d29b9c16bc6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/104b97b50bf1113eb53c841b4e075fe2/back.png
bottle,104b97b50bf1113eb53c841b4e075fe2,right,ok,0.194443,186,353,0.250465,353,e4412a061eac8976cc2416d70ad7abafdd8b1e0274cdd5d2fa5c637a536e0e0b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/104b97b50bf1113eb53c841b4e075fe2/right.png
bottle,10748e701e9dc2010f7e23f59d8e7dac,front,ok,0.172626,461,134,0.235649,461,ea9c54659142e5fac8822c8c9d939484b9b308bf7fb182fef02fe978caf3237b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/10748e701e9dc2010f7e23f59d8e7dac/front.png
bottle,10748e701e9dc2010f7e23f59d8e7dac,left,ok,0.147964,177,351,0.236996,351,8fd006ef7815095e6b9d416eee90763cdb3d6445cf843a6fbca7b5ef9ef021eb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/10748e701e9dc2010f7e23f59d8e7dac/left.png
bottle,10748e701e9dc2010f7e23f59d8e7dac,back,ok,0.171211,461,134,0.235649,461,5557445e112669bdaa63e6187e4b38a34a80117bd34e1026b3a27df62c675f46,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/10748e701e9dc2010f7e23f59d8e7dac/back.png
bottle,10748e701e9dc2010f7e23f59d8e7dac,right,ok,0.101902,104,350,0.138855,350,7fcad2c22775605de6a70a696580dcf2e3a8c0a2f482b5b855083170e117d292,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/10748e701e9dc2010f7e23f59d8e7dac/right.png
bottle,109b1570e4a115f09050b71292fd6064,front,ok,0.200092,431,186,0.305809,431,6fe03210fd7250966d43729918a38096c2ab852044fa02fa4e2ea0c6df1e677a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/109b1570e4a115f09050b71292fd6064/front.png
bottle,109b1570e4a115f09050b71292fd6064,left,ok,0.267818,296,320,0.361328,320,73d57e565006ccb34b6fc2becf1578ec7be666a7f439f3ddc7d74416b4ad588d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/109b1570e4a115f09050b71292fd6064/left.png
bottle,109b1570e4a115f09050b71292fd6064,back,ok,0.248840,431,186,0.305809,431,ffc1df11b77ad016f0f6d6f017fdf4f24ddfd98cd20fb57917b5788d9fb2daf0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/109b1570e4a115f09050b71292fd6064/back.png
bottle,109b1570e4a115f09050b71292fd6064,right,ok,0.184551,224,326,0.278564,326,733759dbcb7c819dabc858087dc3377a5956bae7da080a892987d2e4bf19f992,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/109b1570e4a115f09050b71292fd6064/right.png
bottle,1166b04acdc298b5f120e90e5c9e395a,front,ok,0.187229,456,139,0.241791,456,9cd74305447a8ad79c7e2da06f509ff251c5fd9db520ad32c58ff4e17f9d11e5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1166b04acdc298b5f120e90e5c9e395a/front.png
bottle,1166b04acdc298b5f120e90e5c9e395a,left,ok,0.170235,183,346,0.241539,346,f369ff045ecaf60c178906f4c1adc5e14771cbb651dbed8ad2fc70011957967f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1166b04acdc298b5f120e90e5c9e395a/left.png
bottle,1166b04acdc298b5f120e90e5c9e395a,back,ok,0.180653,456,137,0.238312,456,036874a1837e230b2de36f5b7577fd1df04dffa1c67d2f41f5e13eb6c57d1ecb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1166b04acdc298b5f120e90e5c9e395a/back.png
bottle,1166b04acdc298b5f120e90e5c9e395a,right,ok,0.109669,128,347,0.169434,347,bf0715c09f8911e02337352e2e7aae73dd9c4d2f2ed0d615ddbfee77dd8eef52,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1166b04acdc298b5f120e90e5c9e395a/right.png
bottle,12812d84b309468bf8ac3aeccd508a8d,front,ok,0.179462,463,103,0.181919,463,7177154d23481a1ec64025ab19e8124fa5caa915532d9f94d112336a3002e0b8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12812d84b309468bf8ac3aeccd508a8d/front.png
bottle,12812d84b309468bf8ac3aeccd508a8d,left,ok,0.141155,155,367,0.216999,367,08228df99dc2d436dd8c96e72bb780107c1f805e08766804312def7d9465f273,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12812d84b309468bf8ac3aeccd508a8d/left.png
bottle,12812d84b309468bf8ac3aeccd508a8d,back,ok,0.144444,487,103,0.191349,487,0b5465c6ef1967066241cc03d4254fbd34de39d3ec9ab5307f387d2757c9c4bc,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12812d84b309468bf8ac3aeccd508a8d/back.png
bottle,12812d84b309468bf8ac3aeccd508a8d,right,ok,0.103382,93,368,0.130554,368,7b958de4385df0933291da6e099a906e07410f83f3cd9a29954ab03fd844f60b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12812d84b309468bf8ac3aeccd508a8d/right.png
bottle,12b1d1f84fc82dbc20eedfc54a3e5ce0,front,ok,0.222229,463,144,0.254333,463,43d57b6373fbfd74d561817fd5e45f47e2f1c75e29bfe031baf1bdeb226dc9ad,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12b1d1f84fc82dbc20eedfc54a3e5ce0/front.png
bottle,12b1d1f84fc82dbc20eedfc54a3e5ce0,left,ok,0.208973,216,352,0.290039,352,257e70353a9c67105fecd1c906a67931805af3e8dcac3f64bf41bd1027d995c6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12b1d1f84fc82dbc20eedfc54a3e5ce0/left.png
bottle,12b1d1f84fc82dbc20eedfc54a3e5ce0,back,ok,0.222191,463,144,0.254333,463,8f23bc9918f3957b5d39f18f957c682978b663c3b96ce59f3b20e153957ffd41,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12b1d1f84fc82dbc20eedfc54a3e5ce0/back.png
bottle,12b1d1f84fc82dbc20eedfc54a3e5ce0,right,ok,0.172173,162,356,0.220001,356,51e74cf3cd370ae2cc3240234733ff8bcab27d1a978e712dedaa0c0038613191,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12b1d1f84fc82dbc20eedfc54a3e5ce0/right.png
bottle,12ce3b4db734ec1dbb0d32803717b730,front,ok,0.168285,455,120,0.208282,455,210110b502b6e059ea5e26bf16a7a0f7284ffab6d34ef52b793673609ad430bb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12ce3b4db734ec1dbb0d32803717b730/front.png
bottle,12ce3b4db734ec1dbb0d32803717b730,left,ok,0.135429,146,339,0.188805,339,8a25030fb461157b253dccdf4ae230c3f7ce9a907db67ad8e16771c77b90ba6f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12ce3b4db734ec1dbb0d32803717b730/left.png
bottle,12ce3b4db734ec1dbb0d32803717b730,back,ok,0.168774,457,120,0.209198,457,e461998ca806960adede7417d9da889819dffa33b8b1ed3b32ca7dab0a34d156,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12ce3b4db734ec1dbb0d32803717b730/back.png
bottle,12ce3b4db734ec1dbb0d32803717b730,right,ok,0.110451,118,342,0.153946,342,17c4fb0e896e3bed7094e6bfa88a643265adac9264cc3f0272bcdf2dbe85efac,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/12ce3b4db734ec1dbb0d32803717b730/right.png
bottle,135c62d3ad8b80f28272b42cf121a4c4,front,ok,0.186092,458,126,0.220139,458,bd210c1f8f8fbe68a070bc71cc803905be8f64be802ae36f8c02fe4be9b24924,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/135c62d3ad8b80f28272b42cf121a4c4/front.png
bottle,135c62d3ad8b80f28272b42cf121a4c4,left,ok,0.177368,188,338,0.242401,338,4ce17da226a28a07bc1a2e7f6a42d78bfe6652e972f93467f136505ee9813587,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/135c62d3ad8b80f28272b42cf121a4c4/left.png
bottle,135c62d3ad8b80f28272b42cf121a4c4,back,ok,0.186680,458,126,0.220139,458,880c52549244b9a46b6c6da06f6b3dad21b337f3d6a8c8bad0d6c9979a6a695c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/135c62d3ad8b80f28272b42cf121a4c4/back.png
bottle,135c62d3ad8b80f28272b42cf121a4c4,right,ok,0.129539,138,340,0.178986,340,9ab85be20bafc9618d3cdae5829cc0e4d4b54d794a403661b02a71331ca05ec5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/135c62d3ad8b80f28272b42cf121a4c4/right.png
bottle,1367a232d69997ba725a4ea5c366ef57,front,ok,0.138474,433,173,0.285755,433,98462347f1afc2575e0ceec224a3d5e67cedbd2f39fdf0ddc916c3a2cf460bce,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1367a232d69997ba725a4ea5c366ef57/front.png
bottle,1367a232d69997ba725a4ea5c366ef57,left,ok,0.129856,236,289,0.260178,289,af489069223ee21d48c777b547583d94491ef044e21b5c50c7167e9fb3bd91cb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1367a232d69997ba725a4ea5c366ef57/left.png
bottle,1367a232d69997ba725a4ea5c366ef57,back,ok,0.147041,371,254,0.359474,371,a956bc2e889b44097e0911d647ca64e473e89f472169b6cb84eb9141fc7c0412,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1367a232d69997ba725a4ea5c366ef57/back.png
bottle,1367a232d69997ba725a4ea5c366ef57,right,ok,0.123020,139,394,0.208916,394,3ca37e89d9be89e10e3c1817ce7b3e15903c9f1d322532b8caece67cfe4a2f8c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1367a232d69997ba725a4ea5c366ef57/right.png
bottle,13d4b97a7183f697eaddbbca1225271f,front,ok,0.260818,392,236,0.352905,392,cc7884910b8affbbf3e24c1243fb6330d655babd3e24ee780c4ab53515b9f622,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13d4b97a7183f697eaddbbca1225271f/front.png
bottle,13d4b97a7183f697eaddbbca1225271f,left,ok,0.305618,370,276,0.389557,370,c3365306bf851e6b57221e16333baaa9e26c3b56b9ec56cbb9c220e90a5352c2,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13d4b97a7183f697eaddbbca1225271f/left.png
bottle,13d4b97a7183f697eaddbbca1225271f,back,ok,0.263336,393,238,0.356804,393,55a8ce11fe3ab67b6d6d8471aef3367de1e957647cf23fe09d329accea140f47,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13d4b97a7183f697eaddbbca1225271f/back.png
bottle,13d4b97a7183f697eaddbbca1225271f,right,ok,0.222229,310,266,0.314560,310,ad006b7f70ffd2a4b46287c25af58201ed3795856df1880c95da47e54bf4c66a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13d4b97a7183f697eaddbbca1225271f/right.png
bottle,13e92a453a3c5b2a2f64dbe1dddef527,front,ok,0.125046,454,119,0.206093,454,33c56b5f3770c9687c1a69a0618bcb78dd45faf581d0668d5c3a06339e66c361,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13e92a453a3c5b2a2f64dbe1dddef527/front.png
bottle,13e92a453a3c5b2a2f64dbe1dddef527,left,ok,0.143021,170,334,0.216599,334,0e35dfa2da64a303d9e745d0a7ee9e85ae5b73c8dd8f296a21e0808bceb76776,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13e92a453a3c5b2a2f64dbe1dddef527/left.png
bottle,13e92a453a3c5b2a2f64dbe1dddef527,back,ok,0.124886,454,119,0.206093,454,213bee27ed3a805cca3b0020b23cfa853709e5c8641ea6c637cb310c8fa94814,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13e92a453a3c5b2a2f64dbe1dddef527/back.png
bottle,13e92a453a3c5b2a2f64dbe1dddef527,right,ok,0.084061,108,327,0.134720,327,628b6c66242f7d5e5a9e8d92ccfd75217c50599bd296881ee92a81988ca69c31,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/13e92a453a3c5b2a2f64dbe1dddef527/right.png
bottle,1465436036dce99b9abe6e73919acb98,front,ok,0.354450,471,235,0.422230,471,5c1f7e205b8229c2a5528a41792ed5a45c27ce46228d9aaace049a7e8b89f9e5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1465436036dce99b9abe6e73919acb98/front.png
bottle,1465436036dce99b9abe6e73919acb98,left,ok,0.319248,285,376,0.408783,376,cd2c3d17840a0f204333cf12031f081878f0d2cf6ed6f7707cac996a5d7acdf8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1465436036dce99b9abe6e73919acb98/left.png
bottle,1465436036dce99b9abe6e73919acb98,back,ok,0.354614,472,235,0.423126,472,50ac5f9c8cdbe148c03e5e20dec413e7abdcc421c690ef0a88fa2fd5bdf64bc6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1465436036dce99b9abe6e73919acb98/back.png
bottle,1465436036dce99b9abe6e73919acb98,right,ok,0.220127,214,380,0.310211,380,1a3d9f339e8fbc2f1986bc49201502215b3c99d166a44bb44c806a8d74608e64,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/1465436036dce99b9abe6e73919acb98/right.png
bottle,14db6dba6c2648d663ffca700c88f1bc,front,ok,0.123619,463,109,0.192516,463,f561b599dcbbc748bc2fcdc27ee4b3a831b5507ec3a73e476f2ba308509a9844,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14db6dba6c2648d663ffca700c88f1bc/front.png
bottle,14db6dba6c2648d663ffca700c88f1bc,left,ok,0.145721,169,342,0.220482,342,5e6b5a366db07623732975d080e1be8c63d3ede749b47bfda2f610cc00e4a705,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14db6dba6c2648d663ffca700c88f1bc/left.png
bottle,14db6dba6c2648d663ffca700c88f1bc,back,ok,0.145878,465,108,0.191574,465,e422ca49fd9cbb2a8e84b6637e890dd5220383706cdf7e002b4a64e3dd52a5b7,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14db6dba6c2648d663ffca700c88f1bc/back.png
bottle,14db6dba6c2648d663ffca700c88f1bc,right,ok,0.097553,114,340,0.147858,340,249dea4fd377e08008da4fc45fea9fcb33858cd2f095ea6cabdc76f527b6a44d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14db6dba6c2648d663ffca700c88f1bc/right.png
bottle,14e22f109e4e9e0828c23267fd2c9cab,front,ok,0.216373,453,158,0.273033,453,85e3ba6a6b0825a7e680a0f9232f4e4bdbcbfed61f49c86a9a2c0440c8aac5d6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e22f109e4e9e0828c23267fd2c9cab/front.png
bottle,14e22f109e4e9e0828c23267fd2c9cab,left,ok,0.205284,222,346,0.293015,346,3c9631d84d1cd00575ac721ca3dadb3d9bbd13f31d1011cffb747d63e1811747,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e22f109e4e9e0828c23267fd2c9cab/left.png
bottle,14e22f109e4e9e0828c23267fd2c9cab,back,ok,0.216431,453,158,0.273033,453,798442e9b7eaa38a8690f211e432cbf70f0770edacb1c2226248655ba3d45089,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e22f109e4e9e0828c23267fd2c9cab/back.png
bottle,14e22f109e4e9e0828c23267fd2c9cab,right,ok,0.178272,158,354,0.213364,354,b94ba20b21cc4bd5a4e8cf8224762cb8b5fe25c279c9c50614f7a2f6014d353b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e22f109e4e9e0828c23267fd2c9cab/right.png
bottle,14e4f070f7fc046970cd1dcb89751019,front,ok,0.264019,420,214,0.342865,420,9edd733749c066226fd5d1fe6281c9f19c48d8f5fdb1fc20637cc7dbfd31c6be,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e4f070f7fc046970cd1dcb89751019/front.png
bottle,14e4f070f7fc046970cd1dcb89751019,left,ok,0.272846,271,363,0.375263,363,36b1273190431ff943e1233160a6a8b2c4fcf503acd9e48aad3c503cbb153efa,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e4f070f7fc046970cd1dcb89751019/left.png
bottle,14e4f070f7fc046970cd1dcb89751019,back,ok,0.304016,421,216,0.346893,421,3660eaf07803d673380cae9ffe16eedf91f86cd848cc4ca6c1adefab5a1e9fff,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e4f070f7fc046970cd1dcb89751019/back.png
bottle,14e4f070f7fc046970cd1dcb89751019,right,ok,0.245872,229,349,0.304874,349,3fce6bc0529a777de819786fddb4f7bbbe24c5b3af9ed47d4cf7f2aa4b7b0fc6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/14e4f070f7fc046970cd1dcb89751019/right.png
bottle,150f07ef581cdf51107b76424594e60c,front,ok,0.222229,463,144,0.254333,463,040662de28bd85db20fc79aea5cba763d4d2c3b17446822925d1aa10f5d3dac3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/150f07ef581cdf51107b76424594e60c/front.png
